k,num_removed_kmers,candidate_paper_title,candidate_mag_id,candidate_dblp_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
6,3000,Learning a circuit by injecting values.,2000662385,conf/stoc/AngluinACW06,"(24, '-', 8)",129762.29471158981,Match,0.005329608917236328,0.009706735610961914,0.015413522720336914,0.4,0.85
6,3000,Charting by Relevancy.,2406449701,conf/ni/Curran12,"(8, '-', 9)",129762.29471158981,Match,0.006783485412597656,0.008419513702392578,0.015538692474365234,0.4,0.85
6,3000,Synchronous Hypothesis and Polychronous Languages.,2406450662,books/crc/zurawski2009/Potop-ButucaruST09,"(24, '-', 21)",129762.29471158981,Match,0.025334835052490234,0.021367311477661133,0.04752159118652344,0.4,0.85
6,3000,Serious Toys: Introducing Sensors and Sensor Networks in Pre-collegiate Classrooms.,2000665262,conf/sigite/FeasterZH15,"(22, '-', 35)",129762.29471158981,Match,0.03081345558166504,0.03418731689453125,0.06634974479675293,0.4,0.85
6,3000,Off-policy evaluation for slate recommendation.,2406454855,conf/nips/SwaminathanKADL17,"(19, '-', 12)",129762.29471158981,Match,0.008899450302124023,0.013330459594726562,0.022766828536987305,0.4,0.85
6,3000,Syntactic Isomorphism of CNF Boolean Formulas is Graph Isomorphism Complete.,2406455582,conf/ictcs/AusielloCFL20,"(40, '-', 28)",129762.29471158981,Match,0.021888256072998047,0.024750709533691406,0.04767251014709473,0.4,0.85
6,3000,Design and development of Ethernet-based storage area network protocol.,2000670039,conf/icon/WangYZC04,"(30, '-', 10)",129762.29471158981,Match,0.014661312103271484,0.02146434783935547,0.036951303482055664,0.4,0.85
6,3000,Enhancing multimedia caching algorothms for variable-bandwidth streams using adaptive and smoothing techniques.,2406457865,journals/csse/FernandezCGC13,"(64, '-', 17)",129762.29471158981,Match,0.05120706558227539,0.05536651611328125,0.10863924026489258,0.4,0.85
6,3000,Monochromatic simplices of any volume.,2406460929,conf/cccg/DumitrescuJ08,"(26, '-', 11)",129762.29471158981,Match,0.005095481872558594,0.008631467819213867,0.014067888259887695,0.4,0.85
6,3000,On stars and Steiner stars.,2000678401,conf/soda/DumitrescuT08a,"(14, '-', 14)",129762.29471158981,Match,0.0015058517456054688,0.0023207664489746094,0.003936052322387695,0.4,0.85
6,3000,Pattern overlap implies runaway growth in hierarchical tile systems.,2416816174,journals/jocg/DotyCMRS16,"(49, '-', 10)",129762.29471158981,Match,0.008312463760375977,0.015401601791381836,0.024302005767822266,0.4,0.85
6,3000,I know what you mean: semantic issues in Internet-scale publish/subscribe systems.,1664839614,conf/semweb/BurceaPJ03,"(41, '-', 15)",129762.29471158981,Match,0.013362884521484375,0.02209639549255371,0.036316633224487305,0.4,0.85
6,3000,Overlap properties of geometric expanders.,1664849218,conf/soda/FoxGLNP11,"(25, '-', 10)",129762.29471158981,Match,0.008512735366821289,0.013904333114624023,0.0229339599609375,0.4,0.85
6,3000,A computer algebra user interface manifesto.,2000693340,journals/cca/Stoutemyer13a,"(26, '-', 12)",129762.29471158981,Match,0.005408048629760742,0.009132623672485352,0.014912128448486328,0.4,0.85
6,3000,Pitfalls in public key cryptosystems based on free partially commutative monoids and groups.,2000695857,journals/iacr/VascoS04,"(72, '-', 31)",129762.29471158981,Match,0.030143260955810547,0.04563093185424805,0.07747769355773926,0.4,0.85
6,3000,Upcoming Competitions for 1998 Robotics Competition Corner.,2000703467,journals/ras/Murphy98d,"(26, '-', 24)",129762.29471158981,Match,0.021991729736328125,0.022583961486816406,0.04540872573852539,0.4,0.85
6,3000,Matching point sets with respect to the Earth Mover's Distance.,2000705203,journals/comgeo/CabelloGKR08,"(25, '-', 14)",129762.29471158981,Match,0.009960412979125977,0.016456127166748047,0.027055978775024414,0.4,0.85
6,3000,Output feedback for contraction of nonlinear singularly perturbed systems.,2373549805,journals/ijcon/RayguruDK22,"(31, '-', 36)",129762.29471158981,Match,0.012950658798217773,0.016824722290039062,0.03040170669555664,0.4,0.85
6,3000,Equitable scheduling on a single machine.,2000709104,journals/scheduling/HeegerHMMNS23,"(15, '-', 16)",129762.29471158981,Match,0.008776664733886719,0.010615110397338867,0.019823551177978516,0.4,0.85
6,3000,Welcome message from the Editor-in-Chief.,2416841925,journals/ew/Safdar17,"(18, '-', 18)",129762.29471158981,Match,0.019820451736450195,0.022943496704101562,0.0436248779296875,0.4,0.85
6,3000,An energy-efficient clustering algorithm for wireless sensor networks.,2000717340,conf/icca/YangLW13,"(28, '-', 29)",129762.29471158981,Match,0.022298097610473633,0.02304697036743164,0.04620838165283203,0.4,0.85
6,3000,A new subclass of the meromorphic harmonic &#947;-starlike functions.,2000732091,journals/amc/BostanciO11,"(42, '-', 13)",129762.29471158981,Match,0.01820087432861328,0.02095794677734375,0.03995490074157715,0.4,0.85
6,3000,Domain-specific modeling in document engineering.,2406521595,conf/doceng/DjukicT21,"(21, '-', 13)",129762.29471158981,Match,0.016249656677246094,0.027974605560302734,0.04530215263366699,0.4,0.85
6,3000,The existence of k-radius sequences.,1665464119,journals/jct/Blackburn12,"(17, '-', 11)",129762.29471158981,Match,0.008786678314208984,0.012292861938476562,0.021558046340942383,0.4,0.85
6,3000,An achievable region for the double unicast problem based on a minimum cut analysis.,2000743795,conf/itw/HuangR11,"(56, '-', 13)",129762.29471158981,Match,0.01840996742248535,0.030178308486938477,0.04972982406616211,0.4,0.85
6,3000,Space overhead bounds for dynamic memory management with partial compaction.,2000746586,conf/popl/BenderskyP11,"(54, '-', 13)",129762.29471158981,Match,0.03676462173461914,0.0502934455871582,0.08887529373168945,0.4,0.85
6,3000,Monotony and Surprise.,1665515060,conf/cocoon/Apostolico05,"(8, '-', 7)",129762.29471158981,Match,0.0038344860076904297,0.007786750793457031,0.011914968490600586,0.4,0.85
6,3000,Adaptive personalized recommendation based on adaptive learning.,2000748906,journals/ijon/DengZLC11,"(26, '-', 15)",129762.29471158981,Match,0.02271890640258789,0.029393434524536133,0.053228139877319336,0.4,0.85
6,3000,A phonetically neutral model of the low-level audio-visual interaction.,2000749240,journals/speech/Berthommier04,"(34, '-', 12)",129762.29471158981,Match,0.015860319137573242,0.025142431259155273,0.041974782943725586,0.4,0.85
6,3000,Multivariable feedback particle filter.,2416866708,conf/cdc/YangLMM12,"(24, '-', 16)",129762.29471158981,Match,0.01428532600402832,0.018903017044067383,0.033927202224731445,0.4,0.85
6,3000,Tweet-SCAN: An event discovery technique for geo-located tweets.,2406549345,conf/ccia/CapdevilaCNT15,"(29, '-', 9)",129762.29471158981,Match,0.01405644416809082,0.02025914192199707,0.03509855270385742,0.4,0.85
6,3000,Challenges in data integration and interoperability in geovisual analytics.,2000766252,journals/jlbs/TurdukulovBKMHLI11,"(40, '-', 16)",129762.29471158981,Match,0.032171010971069336,0.040419578552246094,0.07409334182739258,0.4,0.85
6,3000,A high-quality speech coder at 600 b.p.s.,2406556932,conf/icassp/Liu90,"(21, '-', 18)",129762.29471158981,Match,0.007647275924682617,0.012134790420532227,0.020267486572265625,0.4,0.85
6,3000,Erratum to: Adoption of smart grid technologies by electric utilities: factors influencing organizational innovation in a regulated environment.,2000770512,journals/electronicmarkets/DedrickVSZR15a,"(79, '-', 17)",129762.29471158981,Match,0.05965471267700195,0.07561993598937988,0.13811922073364258,0.4,0.85
6,3000,Bottom-up rewriting for words and terms.,1665784093,journals/jsc/DurandS15,"(21, '-', 10)",129762.29471158981,Match,0.00897526741027832,0.01498723030090332,0.024604082107543945,0.4,0.85
6,3000,Wireless personal area networks.,2000771273,journals/csi/Schumny04a,"(16, '-', 16)",129762.29471158981,Match,0.0061953067779541016,0.011934280395507812,0.018588542938232422,0.4,0.85
6,3000,Network protection with multiple availability guarantees.,2000776037,conf/icc/KupermanMN12,"(33, '-', 10)",129762.29471158981,Match,0.01722574234008789,0.020749568939208984,0.038744211196899414,0.4,0.85
6,3000,Some human interaction issues in computer algebra.,2000784915,journals/sigchi/KajlerS94,"(28, '-', 11)",129762.29471158981,Match,0.013732433319091797,0.02134537696838379,0.03588223457336426,0.4,0.85
6,3000,Rigorous uniform approximation of D-finite functions using Chebyshev expansions.,2406576112,journals/moc/BenoitJM17,"(40, '-', 14)",129762.29471158981,Match,0.022190570831298828,0.030134916305541992,0.05346179008483887,0.4,0.85
6,3000,On the complexity of trial and error for constraint satisfaction problems.,1665954832,journals/eccc/IvanyosKQSS14,"(41, '-', 22)",129762.29471158981,Match,0.03502202033996582,0.05019783973693848,0.08703947067260742,0.4,0.85
6,3000,High rate locally correctable codes via lifting.,2406581081,journals/eccc/Guo13,"(37, '-', 12)",129762.29471158981,Match,0.008005380630493164,0.01549530029296875,0.024080276489257812,0.4,0.85
6,3000,Roadmap-based motion planning in dynamic environments.,2000790002,conf/iros/BergO04,"(18, '-', 17)",129762.29471158981,Match,0.011850357055664062,0.02083587646484375,0.03337717056274414,0.4,0.85
6,3000,Global asymptotic stability of delayed neural networks with discontinuous neuron activations.,2000792428,journals/ijon/LiH09,"(56, '-', 28)",129762.29471158981,Match,0.0293886661529541,0.035546302795410156,0.06622076034545898,0.4,0.85
6,3000,Learning parities in the mistake-bound model.,2000793965,journals/eccc/BuhrmanGM09,"(21, '-', 8)",129762.29471158981,Match,0.007476091384887695,0.01214909553527832,0.020162105560302734,0.4,0.85
6,3000,Integration of planning and execution in force controlled compliant motion.,2000807557,conf/iros/MeeussenSBXS05,"(42, '-', 12)",129762.29471158981,Match,0.02647542953491211,0.03643918037414551,0.06428790092468262,0.4,0.85
6,3000,Every list-decodable code for high noise has abundant near-optimal rate puncturings.,2406599719,journals/corr/RudraW13,"(61, '-', 61)",129762.29471158981,Match,0.012793540954589844,0.022396326065063477,0.036039113998413086,0.4,0.85
6,3000,Numerical simulations of three-dimensional foam by the immersed boundary method.,2000815646,journals/jcphy/KimLPS14,"(37, '-', 25)",129762.29471158981,Match,0.021331071853637695,0.027942895889282227,0.05033469200134277,0.4,0.85
6,3000,Compilation of extended recursion in call-by-value functional languages.,2000817748,journals/lisp/HirschowitzLW09,"(39, '-', 39)",129762.29471158981,Match,0.02259206771850586,0.03448152542114258,0.05836892127990723,0.4,0.85
6,3000,AU-aware Deep Networks for facial expression recognition.,2000820603,conf/fgr/LiuLSC13,"(20, '-', 20)",129762.29471158981,Match,0.015656709671020508,0.022418737411499023,0.03891611099243164,0.4,0.85
6,3000,A design environment for addressing architecture and compiler interactions.,2000820780,journals/infsof/DavidsonW92,"(34, '-', 12)",129762.29471158981,Match,0.023810148239135742,0.03246259689331055,0.057489633560180664,0.4,0.85
6,3000,Modeling and performance evaluation of stealthy false data injection attacks on smart grid in the presence of corrupted measurements.,2406619912,journals/corr/AnwarMP16,"(86, '-', 35)",129762.29471158981,Match,0.047223567962646484,0.057543039321899414,0.10693883895874023,0.4,0.85
6,3000,LIFLET: light field live with thousands of lenslets.,2000840551,conf/siggraph/YamamotoKN04,"(37, '-', 10)",129762.29471158981,Match,0.009631633758544922,0.015368223190307617,0.025601863861083984,0.4,0.85
6,3000,Computation of unirational fields.,2406652678,journals/jsc/GutierrezS06,"(14, '-', 6)",129762.29471158981,Match,0.001729726791381836,0.0036268234252929688,0.005499362945556641,0.4,0.85
6,3000,Smooth Boolean functions are easy: efficient algorithms for low-sensitivity functions.,2406655293,journals/corr/GopalanNSTW15,"(37, '-', 14)",129762.29471158981,Match,0.02243971824645996,0.027646780014038086,0.051132917404174805,0.4,0.85
6,3000,Uniform semantic treatment of default and autoepistemic logic.,2406656780,conf/kr/DeneckerMT00,"(47, '-', 47)",129762.29471158981,Match,0.013391256332397461,0.017203569412231445,0.03127145767211914,0.4,0.85
6,3000,&Uuml;ber eine Formalisierung sequentieller Synchronschaltungen II.,2406658894,journals/eik/Gerber70a,"(38, '-', 13)",129762.29471158981,Match,0.014886617660522461,0.02471780776977539,0.04056286811828613,0.4,0.85
6,3000,Fast search for Dirichlet process mixture models.,1666941160,journals/jmlr/Daume07,"(27, '-', 21)",129762.29471158981,Match,0.014788389205932617,0.02450728416442871,0.040219783782958984,0.4,0.85
6,3000,Some logics of belief and disbelief.,1666941910,conf/nmr/ChopraHM02,"(29, '-', 11)",129762.29471158981,Match,0.005779743194580078,0.010479211807250977,0.016658782958984375,0.4,0.85
6,3000,A lower bound on opaque sets.,1667038258,journals/corr/KawamuraMOP14,"(22, '-', 11)",129762.29471158981,Match,0.002988576889038086,0.004539012908935547,0.007706165313720703,0.4,0.85
6,3000,On the gap between ess(f) and cnf_size(f).,2406674472,journals/dam/HellersteinK13,"(18, '-', 18)",129762.29471158981,Match,0.0015015602111816406,0.002350330352783203,0.0039556026458740234,0.4,0.85
6,3000,Quantum Popov robust stability analysis of an optical cavity containing a saturated Kerr medium.,1667129978,conf/eucc/Petersen13,"(50, '-', 12)",129762.29471158981,Match,0.014369487762451172,0.02145695686340332,0.03665924072265625,0.4,0.85
6,3000,Routing in the brain.,2000888616,journals/ficn/Graham14,"(6, '-', 6)",129762.29471158981,Match,0.0035827159881591797,0.007722139358520508,0.011601924896240234,0.4,0.85
6,3000,A high performance fingerprint liveness detection method based on quality related features.,2000889716,journals/fgcs/GalballyAFO12,"(56, '-', 23)",129762.29471158981,Match,0.037245750427246094,0.04172110557556152,0.08054137229919434,0.4,0.85
6,3000,What can predictive speech coders learn from speaker recognizers?,2406684566,conf/nolisp/Faundez-Zanuy03,"(46, '-', 14)",129762.29471158981,Match,0.013385534286499023,0.018143415451049805,0.03222298622131348,0.4,0.85
6,3000,MLLR techniques for speaker recognition.,2406690299,conf/odyssey/FerrasLBG08,"(16, '-', 13)",129762.29471158981,Match,0.013773918151855469,0.01787567138671875,0.03233742713928223,0.4,0.85
6,3000,Cryptanalysis of a non-commutative key exchange protocol.,2406697448,journals/corr/Micheli13,"(30, '-', 28)",129762.29471158981,Match,0.009336233139038086,0.012553930282592773,0.022383928298950195,0.4,0.85
6,3000,Advances in Local Search for Satisfiability.,1667344301,conf/ausai/PhamTGS07,"(10, '-', 19)",129762.29471158981,Match,0.012614727020263672,0.017369747161865234,0.03069591522216797,0.4,0.85
6,3000,Semi-autonomous intersection management.,1667350540,conf/atal/AuZS14,"(16, '-', 16)",129762.29471158981,Match,0.007892370223999023,0.009831428527832031,0.018122196197509766,0.4,0.85
6,3000,"Attribute dependencies for data with grades II, .",1667412067,journals/ijgs/BelohlavekV17,"(27, '-', 10)",129762.29471158981,Match,0.013825416564941406,0.02031230926513672,0.03493952751159668,0.4,0.85
6,3000,Approximation algorithms for deployment of sensors for line segment coverage in wireless sensor networks.,1667454621,conf/comsnets/DashBGN12,"(67, '-', 28)",129762.29471158981,Match,0.051605224609375,0.05240368843078613,0.1060028076171875,0.4,0.85
6,3000,Mode-switching VCO and double balanced mixer in optical communication and sensor application.,2416980873,conf/icit2/LaiJHC16,"(46, '-', 10)",129762.29471158981,Match,0.02696824073791504,0.040579795837402344,0.06910991668701172,0.4,0.85
6,3000,Repeaters in Relativistic Communications.,1667558335,journals/tmbmc/Garcia-Escartin15,"(12, '-', 12)",129762.29471158981,Match,0.010259628295898438,0.01849842071533203,0.02949810028076172,0.4,0.85
6,3000,Formal methods and tools for industrial critical systems.,1667570355,journals/sttt/Lluch-LafuenteM22,"(21, '-', 11)",129762.29471158981,Match,0.012187957763671875,0.018418550491333008,0.03132915496826172,0.4,0.85
6,3000,On fractionality of the path packing problem,1667614660,journals/corr/abs-0809-3565,"(21, '-', 11)",129762.29471158981,Match,0.01602315902709961,0.02346014976501465,0.04038238525390625,0.4,0.85
6,3000,Editorial message: special track on e-commerce technologies.,2000932860,conf/sac/BraynovNW05,"(30, '-', 29)",129762.29471158981,Match,0.021460771560668945,0.03313565254211426,0.05586671829223633,0.4,0.85
6,3000,Privacy policy enforcement in enterprises with identity management solutions.,2000933114,conf/pst/MontT06,"(45, '-', 15)",129762.29471158981,Match,0.024000883102416992,0.03221845626831055,0.05745434761047363,0.4,0.85
6,3000,Optical flow-based motion compensation algorithm for very low-bit-rate video coding.,2000938431,journals/imst/ShiLZ98,"(42, '-', 20)",129762.29471158981,Match,0.022494792938232422,0.02591395378112793,0.04938459396362305,0.4,0.85
6,3000,Quantum arithmetic and numerical analysis using Repeat-Until-Success circuits.,1667742331,journals/corr/WiebeR14,"(35, '-', 15)",129762.29471158981,Match,0.025096893310546875,0.03574728965759277,0.06220817565917969,0.4,0.85
6,3000,A model of OASIS role-based access control and its support for active security.,2000952251,conf/sacmat/YaoMB01,"(35, '-', 13)",129762.29471158981,Match,0.02826857566833496,0.03462481498718262,0.06421089172363281,0.4,0.85
6,3000,Mechanism design for resource allocation: with applications to centralized multi-commodity routing.,1667903793,conf/atal/LiuLT15,"(42, '-', 15)",129762.29471158981,Match,0.021708011627197266,0.024686574935913086,0.047377824783325195,0.4,0.85
6,3000,Universal low-rank matrix recovery from Pauli measurements.,1667938101,conf/nips/Liu11,"(29, '-', 16)",129762.29471158981,Match,0.014219522476196289,0.018541574478149414,0.033492088317871094,0.4,0.85
6,3000,Mathematical software and ACM Publications.,2417007105,conf/hsnc/Rice87,"(15, '-', 12)",129762.29471158981,Match,0.015735864639282227,0.016343355178833008,0.03275632858276367,0.4,0.85
6,3000,Quantization Error in Stereo Imaging systems.,2000956840,journals/ijcm/BalasubramanianDUS02,"(12, '-', 30)",129762.29471158981,Match,0.015057563781738281,0.020979642868041992,0.03683209419250488,0.4,0.85
6,3000,How to Compute in the Presence of Leakage.,2406758463,journals/eccc/GoldwasserR12,"(10, '-', 10)",129762.29471158981,Match,0.013086795806884766,0.01895737648010254,0.03277111053466797,0.4,0.85
6,3000,"Parameters of connectivity in (a, b)-linear graphs.",2000961550,journals/endm/OliveiraAP05,"(19, '-', 11)",129762.29471158981,Match,0.02659130096435547,0.03975796699523926,0.06782913208007812,0.4,0.85
6,3000,Dimensions. A mathematical video.,2406766790,journals/tamm/Poppe13,"(13, '-', 14)",129762.29471158981,Match,0.01170969009399414,0.012911796569824219,0.0251162052154541,0.4,0.85
6,3000,A supervised learning approach for routing optimizations in wireless sensor networks.,2000969357,conf/mobihoc/WangMP06,"(34, '-', 20)",129762.29471158981,Match,0.022429466247558594,0.02638411521911621,0.04982423782348633,0.4,0.85
6,3000,Image super-resolution based on multikernel regression.,2000978763,conf/icmlc/GuQF12,"(23, '-', 12)",129762.29471158981,Match,0.0089874267578125,0.015049219131469727,0.024627208709716797,0.4,0.85
6,3000,On Passivity Analysis and Passivation of Event-Triggered Feedback Systems Using Passivity Indices.,2406777646,journals/tac/ZhuXA17,"(21, '-', 19)",129762.29471158981,Match,0.01903223991394043,0.028122425079345703,0.04822397232055664,0.4,0.85
6,3000,Distributed flow detection over multi-path sessions.,2000991655,journals/comcom/FelstaineCGE10,"(23, '-', 8)",129762.29471158981,Match,0.010348081588745117,0.018049240112304688,0.029113292694091797,0.4,0.85
6,3000,Coloring nonuniform hypergraphs: A new algorithmic approach to the general Lov&aacute;sz local lemma.,2000992447,journals/rsa/CzumajS00,"(48, '-', 22)",129762.29471158981,Match,0.018978118896484375,0.024542808532714844,0.04450702667236328,0.4,0.85
6,3000,3LP: A linear 3D-walking model including torso and swing dynamics.,2374047459,journals/ijrr/FarajiI17,"(38, '-', 12)",129762.29471158981,Match,0.014431476593017578,0.022266864776611328,0.03757905960083008,0.4,0.85
6,3000,Sociological Typology of Personal Blogs.,2406794933,conf/icwsm/CardonDFP07,"(9, '-', 11)",129762.29471158981,Match,0.01077580451965332,0.01848459243774414,0.029971599578857422,0.4,0.85
6,3000,Model extraction and test generation from JUnit test suites.,2406797504,conf/icse/SeijasTF16,"(26, '-', 10)",129762.29471158981,Match,0.0032880306243896484,0.004354953765869141,0.00781393051147461,0.4,0.85
6,3000,Reflecting on Evidence-Based Timelines.,2000999016,journals/software/BjarnasonHBRD14,"(9, '-', 12)",129762.29471158981,Match,0.014832735061645508,0.023690223693847656,0.03944063186645508,0.4,0.85
6,3000,Constraint-based Debugging of Spreadsheets.,2406805043,conf/cibse/AbreuRW12,"(11, '-', 11)",129762.29471158981,Match,0.007615566253662109,0.01250767707824707,0.020618677139282227,0.4,0.85
6,3000,Integrated segmentation and recognition of connected handwritten characters with recurrent neural network.,1668527174,conf/icdar/LeeL95,"(54, '-', 19)",129762.29471158981,Match,0.03863883018493652,0.04681801795959473,0.08721590042114258,0.4,0.85
6,3000,Welcome message from the general chair.,2001012905,conf/case/Wen10,"(27, '-', 27)",129762.29471158981,Match,0.01728510856628418,0.01815485954284668,0.03614497184753418,0.4,0.85
6,3000,Pseudorandom generators for CC<sub>0</sub>[p] and the Fourier spectrum of low-degree polynomials over finite fields.,2406813484,journals/eccc/LovettMS10,"(59, '-', 28)",129762.29471158981,Match,0.039423227310180664,0.047513484954833984,0.08869647979736328,0.4,0.85
6,3000,A genetic algorithm with backtracking for protein structure prediction.,2406817477,conf/gecco/JohnsonK06,"(37, '-', 23)",129762.29471158981,Match,0.01894378662109375,0.0279085636138916,0.04792594909667969,0.4,0.85
6,3000,Inference Rules for Proving the Equivalence of Recursive Procedures.,2406820219,conf/birthday/GodlinS10,"(17, '-', 22)",129762.29471158981,Match,0.028154611587524414,0.03502464294433594,0.06447839736938477,0.4,0.85
