k,num_removed_kmers,candidate_paper_title,candidate_mag_id,candidate_dblp_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
6,3000,Photovoltaic power generation.,2510268909,journals/pieee/Schwartz93,"(17, '-', 18)",117288.7003827095,Match,0.004988670349121094,0.004641056060791016,0.009800195693969727,0.4,0.85
6,3000,Vorwort der Herausgeber.,2481522207,journals/astawsa/Zwick19,"(11, '-', 11)",117288.7003827095,Match,0.0002682209014892578,0.0002429485321044922,0.0005249977111816406,0.4,0.85
6,3000,Using evolutionary computation to learn about detecting breast cancer.,2481524020,conf/smc/FogelAPWB98,"(38, '-', 13)",117288.7003827095,Match,0.010214090347290039,0.013492822647094727,0.024199724197387695,0.4,0.85
6,3000,Injective coloring of planar graphs.,2510299347,journals/dam/BuCRW09,"(16, '-', 16)",117288.7003827095,Match,0.006406307220458984,0.008960962295532227,0.015735387802124023,0.4,0.85
6,3000,The AI writing on the wall.,2481541477,journals/natmi/X23,"(9, '-', 8)",117288.7003827095,Match,0.005605220794677734,0.00827336311340332,0.014202594757080078,0.4,0.85
6,3000,"Remote Electronic Voting Can Be Efficient, Verifiable and Coercion-Resistant.",2510305265,conf/fc/AraujoBBT16,"(12, '-', 31)",117288.7003827095,Match,0.02154231071472168,0.03590083122253418,0.05855727195739746,0.4,0.85
6,3000,Some connections between BCK-algebras and n-ary block codes.,2510318697,journals/soco/SaeidFHAR18,"(27, '-', 11)",117288.7003827095,Match,0.012285709381103516,0.01910686492919922,0.031992197036743164,0.4,0.85
6,3000,Corrigendum to: Entropy generation as a practical tool of optimization for non-Newtonian nanofluid flow through a permeable stretching surface using SLM.,2510335956,journals/jcde/BhattiAR21,"(83, '-', 21)",117288.7003827095,Match,0.026736021041870117,0.037856340408325195,0.0657353401184082,0.4,0.85
6,3000,Vorwort des Herausgebers.,2481577176,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.0002758502960205078,0.0001380443572998047,0.0004265308380126953,0.4,0.85
6,3000,Blind image deconvolution.,2481607439,journals/spm/KundurH96,"(12, '-', 13)",117288.7003827095,Match,0.0034389495849609375,0.004681825637817383,0.008306741714477539,0.4,0.85
6,3000,Coming of age.,2481629551,journals/trob/Bekey87,"(5, '-', 6)",117288.7003827095,Match,0.0024704933166503906,0.0037271976470947266,0.006337642669677734,0.4,0.85
6,3000,A parallel pattern for iterative stencil + reduce.,2510403949,journals/corr/AldinucciDDKMPT16,"(27, '-', 16)",117288.7003827095,Match,0.012606620788574219,0.020052194595336914,0.03330254554748535,0.4,0.85
6,3000,Une approche de recherche d'attributs pertinents pour l'agr&eacute;gation d'information.,2481670171,conf/inforsid/KrichenKPB11,"(41, '-', 17)",117288.7003827095,Match,0.012903928756713867,0.020496129989624023,0.034108877182006836,0.4,0.85
6,3000,Matrix rigidity of random Toeplitz matrices.,2510425678,journals/cc/GoldreichT18,"(27, '-', 15)",117288.7003827095,Match,0.006846427917480469,0.0070781707763671875,0.014198541641235352,0.4,0.85
6,3000,Programmieren in C.,2481677532,books/daglib/0009993,"(8, '-', 9)",117288.7003827095,Match,0.0027751922607421875,0.0043354034423828125,0.0073163509368896484,0.4,0.85
6,3000,Virtual exploration of early stage atherosclerosis.,2510453873,journals/bioinformatics/OlivaresBN17,"(34, '-', 16)",117288.7003827095,Match,0.008405208587646484,0.013365983963012695,0.022230148315429688,0.4,0.85
6,3000,QoS routing for mobile ad hoc networks.,2481713887,conf/infocom/ZhuC02,"(19, '-', 23)",117288.7003827095,Match,0.01003265380859375,0.013778924942016602,0.02427053451538086,0.4,0.85
6,3000,Changing of the guard.,2481716289,journals/lp/Luther16a,"(10, '-', 9)",117288.7003827095,Match,0.004449605941772461,0.005616426467895508,0.010265111923217773,0.4,0.85
6,3000,Systematic bias of correlation coefficient may explain negative accuracy of genomic prediction.,2481751709,journals/bib/ZhouVWZ17a,"(67, '-', 13)",117288.7003827095,Match,0.03500819206237793,0.04532933235168457,0.08167147636413574,0.4,0.85
6,3000,Vorwort des Herausgebers.,2481771272,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.00023818016052246094,0.00018978118896484375,0.0004391670227050781,0.4,0.85
6,3000,Polynomials vanishing on grids: The Elekes-R&oacute;nyai problem revisited.,2510524578,conf/compgeom/RazSS14a,"(34, '-', 13)",117288.7003827095,Match,0.018219709396362305,0.024444103240966797,0.0433347225189209,0.4,0.85
6,3000,An application of compressive sensing for image fusion.,2510525628,conf/civr/WanQ10,"(24, '-', 13)",117288.7003827095,Match,0.018886327743530273,0.03054642677307129,0.05026531219482422,0.4,0.85
6,3000,Algorithmic complexity of quantum capacity.,2510528819,journals/qip/OskoueiM18,"(22, '-', 14)",117288.7003827095,Match,0.013336658477783203,0.021569252014160156,0.035529136657714844,0.4,0.85
6,3000,What are you reading?,2481784476,journals/interactions/Moussette16,"(14, '-', 14)",117288.7003827095,Match,0.0025589466094970703,0.003025531768798828,0.005698204040527344,0.4,0.85
6,3000,Fractal image compression.,2481784830,journals/spic/Lu93,"(12, '-', 12)",117288.7003827095,Match,0.0069501399993896484,0.008586406707763672,0.015860795974731445,0.4,0.85
6,3000,On the Complexity of the Equational Theory of Residuated Boolean Algebras.,2481798033,conf/wollic/0002M16,"(12, '-', 15)",117288.7003827095,Match,0.02927112579345703,0.04713869094848633,0.0778050422668457,0.4,0.85
6,3000,Geocasting-based synchronization of Almanac on the maritime cloud for distributed smart surveillance.,2510545792,journals/tjs/LeeP17,"(59, '-', 16)",117288.7003827095,Match,0.037477970123291016,0.04562783241271973,0.08438396453857422,0.4,0.85
6,3000,Deterministic Discrepancy Minimization.,2510556407,conf/esa/BansalS11,"(12, '-', 12)",117288.7003827095,Match,0.014290571212768555,0.016839981079101562,0.0316462516784668,0.4,0.85
6,3000,Introductory remarks.,2481845594,journals/interactions/Staff20d,"(11, '-', 11)",117288.7003827095,Match,0.004230022430419922,0.006192207336425781,0.010641336441040039,0.4,0.85
6,3000,What is fun?,2481876360,conf/gamesem/Bogost12,"(5, '-', 5)",117288.7003827095,Match,0.00047969818115234375,0.0003669261932373047,0.0008666515350341797,0.4,0.85
6,3000,Vorwort des Herausgebers.,2481888407,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.0002307891845703125,0.00020384788513183594,0.0004456043243408203,0.4,0.85
6,3000,Highlighting objects of interest in an image by integrating saliency and depth.,2510630282,conf/icip/MukherjeeCB16,"(57, '-', 13)",117288.7003827095,Match,0.03827238082885742,0.05651450157165527,0.0964043140411377,0.4,0.85
6,3000,Delay-aware and power-efficient resource allocation in virtualized wireless networks.,2510643033,conf/wcnc/ParsaeefardJDL16,"(39, '-', 18)",117288.7003827095,Match,0.02693033218383789,0.03798484802246094,0.06595301628112793,0.4,0.85
6,3000,Energy efficient power control for the two-tier networks with small cells and massive MIMO.,2510647936,conf/wcnc/LuJZY16a,"(45, '-', 13)",117288.7003827095,Match,0.023644685745239258,0.03769087791442871,0.06239151954650879,0.4,0.85
6,3000,Deploying learning materials to game content for serious education game development: A case study.,2510671585,journals/corr/RosyidPC16,"(64, '-', 15)",117288.7003827095,Match,0.027581214904785156,0.03604626655578613,0.06467103958129883,0.4,0.85
6,3000,Vorwort des Herausgebers.,2481947220,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.00025534629821777344,0.0002009868621826172,0.0004677772521972656,0.4,0.85
6,3000,A noncoherent coded modulation for 16QAM.,2481954085,conf/wcnc/FanX99a,"(22, '-', 10)",117288.7003827095,Match,0.009602546691894531,0.014564990997314453,0.024626731872558594,0.4,0.85
6,3000,On the entropy of a noisy function.,2481967788,journals/corr/Samorodnitsky15,"(24, '-', 12)",117288.7003827095,Match,0.012610673904418945,0.017445087432861328,0.030633211135864258,0.4,0.85
6,3000,A selective-repeat-ARQ protocol for parallel channels and its resequencing analysis.,2481979525,journals/tcom/ShachamS92,"(41, '-', 13)",117288.7003827095,Match,0.03644990921020508,0.052143096923828125,0.09009265899658203,0.4,0.85
6,3000,Human-Computer Interaction using hand gestures.,2510716557,conf/aqtr/GotaPFVM20,"(13, '-', 13)",117288.7003827095,Match,0.008256912231445312,0.013705253601074219,0.022418498992919922,0.4,0.85
6,3000,The eyes have it.,2510749760,conf/mm/RiopkaB03,"(10, '-', 6)",117288.7003827095,Match,0.0002281665802001953,0.00012445449829101562,0.0003631114959716797,0.4,0.85
6,3000,Message from the general chair.,2482024601,conf/icip/Saber12,"(15, '-', 15)",117288.7003827095,Match,0.016036272048950195,0.016504526138305664,0.033052682876586914,0.4,0.85
6,3000,Language classes associated with automata over matrix groups.,2510770968,conf/ncma/SalehiDS16,"(43, '-', 12)",117288.7003827095,Match,0.02247166633605957,0.0318143367767334,0.05518317222595215,0.4,0.85
6,3000,A two dimensional beam scanning array antenna for 5G wireless communications.,2510787985,conf/wcnc/OrakwueNR16a,"(42, '-', 15)",117288.7003827095,Match,0.016591548919677734,0.026138782501220703,0.04349780082702637,0.4,0.85
6,3000,On call admission control in DS/CDMA cellular networks.,2510810201,journals/tvt/HoCLS01,"(20, '-', 24)",117288.7003827095,Match,0.009118795394897461,0.01041412353515625,0.019884109497070312,0.4,0.85
6,3000,Extended permutation filters and their application to edge enhancement.,2482103493,conf/icassp/HardieB95,"(36, '-', 13)",117288.7003827095,Match,0.015928268432617188,0.019860029220581055,0.03637433052062988,0.4,0.85
6,3000,New provable data transfer from provable data possession and deletion for secure cloud storage.,2510833926,journals/ijdsn/LiuXWW19,"(74, '-', 35)",117288.7003827095,Match,0.02291393280029297,0.034845590591430664,0.0588228702545166,0.4,0.85
6,3000,Lessons from collecting a million biometric samples.,2510899574,conf/fgr/FlynnBP15,"(34, '-', 8)",117288.7003827095,Match,0.011394739151000977,0.017369508743286133,0.029282808303833008,0.4,0.85
6,3000,Analysis of the impact of geomagnetic disturbances on the Austrian transmission grid.,2510909902,conf/pscc/HalbedlRBLA16,"(43, '-', 16)",117288.7003827095,Match,0.02262592315673828,0.02866673469543457,0.052115440368652344,0.4,0.85
6,3000,"Yesterday, today, and tomorrow.",2482231222,journals/sigcas/Rosenberg99,"(11, '-', 12)",117288.7003827095,Match,0.0009603500366210938,0.0014393329620361328,0.0024535655975341797,0.4,0.85
6,3000,On the entropy of Physically Unclonable Functions.,2510962904,conf/isit/RioulSGD16,"(16, '-', 19)",117288.7003827095,Match,0.013849258422851562,0.019253969192504883,0.033721923828125,0.4,0.85
6,3000,Personal communications services.,2482258530,journals/cm/Hardy92,"(12, '-', 13)",117288.7003827095,Match,0.010719776153564453,0.01720571517944336,0.028501510620117188,0.4,0.85
6,3000,Learning from experience.,2482283628,journals/cacm/Horning01,"(9, '-', 9)",117288.7003827095,Match,0.0066623687744140625,0.006998300552368164,0.01388406753540039,0.4,0.85
6,3000,From rateless to distanceless: enabling sparse sensor network deployment in large areas.,2511042267,conf/sensys/DuLLL14,"(63, '-', 17)",117288.7003827095,Match,0.02582859992980957,0.028492450714111328,0.0551304817199707,0.4,0.85
6,3000,Die Host-Providerhaftung im Lichte des Unionsrechts.,2511102487,journals/cr/FreyRO15a,"(24, '-', 8)",117288.7003827095,Match,0.0021600723266601562,0.0028564929962158203,0.005112648010253906,0.4,0.85
6,3000,Classifying and sorting cluttered piles of unknown objects with robots: A learning approach.,2511105852,conf/iros/KujalaLH16,"(52, '-', 15)",117288.7003827095,Match,0.022174596786499023,0.03522634506225586,0.0583653450012207,0.4,0.85
6,3000,OpenSBLI: A framework for the automated derivation and parallel execution of finite difference solvers on a range of computer architectures.,2511114288,journals/jocs/JacobsJS17,"(74, '-', 23)",117288.7003827095,Match,0.045037031173706055,0.06360149383544922,0.11046671867370605,0.4,0.85
6,3000,Data set operations to hide decision tree rules.,2511129296,conf/ecai/KallesVFP16a,"(29, '-', 9)",117288.7003827095,Match,0.00672149658203125,0.008669376373291016,0.015705347061157227,0.4,0.85
6,3000,Acknowledgement to referees.,2482435723,journals/4or/X20,"(12, '-', 12)",117288.7003827095,Match,0.006910085678100586,0.009974241256713867,0.017256736755371094,0.4,0.85
6,3000,Searching the chemical literature.,2482442629,journals/jasis/Buntrock80,"(17, '-', 13)",117288.7003827095,Match,0.013417720794677734,0.015993595123291016,0.02995896339416504,0.4,0.85
6,3000,Summary and Conclusions.,2482453533,books/ox/13/ConteAC13,"(9, '-', 9)",117288.7003827095,Match,0.007365703582763672,0.009187459945678711,0.016930341720581055,0.4,0.85
6,3000,On Hypohamiltonian Snarks and a Theorem of Fiorini.,2511153974,journals/corr/GoedgebeurZ16b,"(21, '-', 12)",117288.7003827095,Match,0.012364625930786133,0.018002986907958984,0.03091883659362793,0.4,0.85
6,3000,A probabilistic version of the game of Zombies and Survivors on graphs.,2482477387,journals/corr/BonatoMPP15,"(31, '-', 14)",117288.7003827095,Match,0.02099752426147461,0.03300929069519043,0.05496478080749512,0.4,0.85
6,3000,High dynamic range imaging.,2482500675,conf/siggraph/DebevecRWP04,"(16, '-', 16)",117288.7003827095,Match,0.00596928596496582,0.00847935676574707,0.014801979064941406,0.4,0.85
6,3000,An overview of the issue.,2482502641,journals/dsp/HersheyY91c,"(12, '-', 12)",117288.7003827095,Match,0.007911920547485352,0.009765863418579102,0.018009662628173828,0.4,0.85
6,3000,Taking flight.,2482530256,conf/siggraph/Hebert16,"(6, '-', 6)",117288.7003827095,Match,0.0018951892852783203,0.0023276805877685547,0.004338502883911133,0.4,0.85
6,3000,Vorwort der Herausgeber.,2482536933,journals/astawsa/Zwick19,"(11, '-', 11)",117288.7003827095,Match,0.0002837181091308594,0.00022649765014648438,0.0005257129669189453,0.4,0.85
6,3000,Abstracts of recent articles and literature.,2482537592,journals/compsec/X88d,"(27, '-', 27)",117288.7003827095,Match,0.014200925827026367,0.022591114044189453,0.03745126724243164,0.4,0.85
6,3000,Vorwort der Herausgeber.,2482592875,journals/astawsa/Zwick19,"(11, '-', 11)",117288.7003827095,Match,0.00025653839111328125,0.00024056434631347656,0.0005092620849609375,0.4,0.85
6,3000,Complexity of the Unconstrained Traveling Tournament Problem.,2482644989,journals/orl/Bhattacharyya16,"(11, '-', 30)",117288.7003827095,Match,0.011805534362792969,0.019228458404541016,0.03168439865112305,0.4,0.85
6,3000,Efficient multimedia transmission in wireless sensor networks.,2482694202,conf/ngi/Mingorance-PugaMGT10,"(27, '-', 19)",117288.7003827095,Match,0.02062845230102539,0.020424604415893555,0.0417172908782959,0.4,0.85
6,3000,Privacy-preserving record linkage.,2482751509,journals/widm/VerykiosC13,"(15, '-', 16)",117288.7003827095,Match,0.005041837692260742,0.006707906723022461,0.012005805969238281,0.4,0.85
6,3000,Belief propagation decoding of quantum channels by passing quantum messages.,2482757003,conf/isit/Renes17a,"(60, '-', 19)",117288.7003827095,Match,0.030325889587402344,0.03967452049255371,0.07124090194702148,0.4,0.85
6,3000,Automatic gain control.,2482873828,conf/icassp/KangL84,"(9, '-', 9)",117288.7003827095,Match,0.0023865699768066406,0.005284786224365234,0.00785970687866211,0.4,0.85
6,3000,Changing of the guard.,2482882396,journals/lp/Luther16a,"(10, '-', 11)",117288.7003827095,Match,0.0056705474853515625,0.007183551788330078,0.013134002685546875,0.4,0.85
6,3000,A comparison of GSM receivers for fading multipath channels with adjacent and co-channel interference.,2482966328,conf/pimrc/BjerkePLZ98,"(53, '-', 18)",117288.7003827095,Match,0.032536983489990234,0.044692277908325195,0.07846307754516602,0.4,0.85
6,3000,Systems of algebraic equations.,2482977397,conf/eurosam/Lazard79,"(14, '-', 14)",117288.7003827095,Match,0.012825489044189453,0.014988183975219727,0.02833843231201172,0.4,0.85
6,3000,Introduction and overview.,2482991603,journals/jasis/Hurd00,"(8, '-', 8)",117288.7003827095,Match,0.005024909973144531,0.006093263626098633,0.01136326789855957,0.4,0.85
6,3000,Vorwort des Herausgebers.,2482991903,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.0002608299255371094,0.00020241737365722656,0.00047516822814941406,0.4,0.85
6,3000,On the Annihilator Ideal of an Inverse Form.,2483011536,journals/corr/abs-1710-07731,"(11, '-', 33)",117288.7003827095,Match,0.012201070785522461,0.02275681495666504,0.03563737869262695,0.4,0.85
6,3000,Programmieren in C.,2483033730,books/daglib/0009993,"(8, '-', 9)",117288.7003827095,Match,0.002644062042236328,0.0042877197265625,0.0070953369140625,0.4,0.85
6,3000,Coming of age.,2483034126,journals/trob/Bekey87,"(5, '-', 6)",117288.7003827095,Match,0.0025076866149902344,0.003000974655151367,0.005643129348754883,0.4,0.85
6,3000,Range estimation scheme for integrated I2V-VLC using a high-speed image sensor.,2483037434,conf/icc/YamazatoOOFYAK16,"(32, '-', 12)",117288.7003827095,Match,0.026447057723999023,0.03379511833190918,0.06137514114379883,0.4,0.85
6,3000,Learning from experience.,2483040633,journals/cacm/Horning01,"(9, '-', 9)",117288.7003827095,Match,0.006696224212646484,0.006806373596191406,0.013751506805419922,0.4,0.85
6,3000,Vorwort der Herausgeber.,2483040705,journals/astawsa/Zwick19,"(11, '-', 11)",117288.7003827095,Match,0.0002353191375732422,0.0002474784851074219,0.0004956722259521484,0.4,0.85
6,3000,PC hacks - 100 industrial-strength tips and tools.,2483095831,books/daglib/0011983,"(24, '-', 24)",117288.7003827095,Match,0.007532835006713867,0.009969472885131836,0.017945528030395508,0.4,0.85
6,3000,Usability inspection methods.,2483097868,conf/chi/Nielsen94a,"(10, '-', 10)",117288.7003827095,Match,0.007959604263305664,0.009288787841796875,0.017604827880859375,0.4,0.85
6,3000,Vorwort des Herausgebers.,2483101594,journals/astawsa/Munnich15a,"(12, '-', 12)",117288.7003827095,Match,0.00023555755615234375,0.00017762184143066406,0.00042438507080078125,0.4,0.85
6,3000,Ethical dilemmas.,2483111977,journals/ais/Gill21a,"(9, '-', 10)",117288.7003827095,Match,0.001768350601196289,0.0025899410247802734,0.0044498443603515625,0.4,0.85
6,3000,Vorwort der Herausgeber.,2483135910,journals/astawsa/Zwick19,"(11, '-', 11)",117288.7003827095,Match,0.0002486705780029297,0.0002460479736328125,0.0005071163177490234,0.4,0.85
6,3000,A pumping lemma for flip-pushdown languages.,2483135985,conf/ncma/Kostolanyi15,"(29, '-', 16)",117288.7003827095,Match,0.01023721694946289,0.016469478607177734,0.02723407745361328,0.4,0.85
6,3000,The Medium is the Message.,2483141714,conf/icc/Fitzek06,"(9, '-', 9)",117288.7003827095,Match,0.00711512565612793,0.010937929153442383,0.018537282943725586,0.4,0.85
6,3000,Efficient numerical schemes for gradient vector flow.,2010162805,conf/icip/Boukerroui09,"(34, '-', 17)",117288.7003827095,Match,0.019615888595581055,0.027935504913330078,0.04839634895324707,0.4,0.85
6,3000,Synthesis of distributed control and communication schemes from global LTL specifications.,2060799405,conf/cdc/ChenDB11,"(37, '-', 12)",117288.7003827095,Match,0.03637552261352539,0.05207705497741699,0.09003639221191406,0.4,0.85
6,3000,Virtual machine showdown: Stack versus registers.,2010167524,journals/taco/ShiCEG08,"(30, '-', 9)",117288.7003827095,Match,0.008929252624511719,0.010344505310058594,0.01963663101196289,0.4,0.85
6,3000,Strong equivalence of reversible circuits is coNP-complete.,1934943886,journals/corr/Jordan13,"(37, '-', 17)",117288.7003827095,Match,0.01815962791442871,0.025674819946289062,0.044656991958618164,0.4,0.85
6,3000,Derivative of functions over lattices as a basis for the notion of interaction between attributes.,2060803664,journals/amai/GrabischL07,"(57, '-', 11)",117288.7003827095,Match,0.02955794334411621,0.04328799247741699,0.07412242889404297,0.4,0.85
6,3000,Welcome message from the Editor-in-Chief.,2060804887,journals/ew/Safdar17,"(18, '-', 18)",117288.7003827095,Match,0.019411087036132812,0.022967815399169922,0.04309415817260742,0.4,0.85
6,3000,A nonparametric Riemannian framework on tensor field with application to foreground segmentation.,2010176390,conf/iccv/CaseiroHMB11,"(55, '-', 14)",117288.7003827095,Match,0.025283336639404297,0.03720855712890625,0.06355643272399902,0.4,0.85
6,3000,Message from general chair.,1935040011,conf/ic3d/Verly15,"(15, '-', 15)",117288.7003827095,Match,0.00728297233581543,0.009358644485473633,0.01703667640686035,0.4,0.85
6,3000,The virtual showcase.,2060811111,conf/siggraph/BimberFSE05,"(12, '-', 7)",117288.7003827095,Match,0.0017232894897460938,0.0018203258514404297,0.0036144256591796875,0.4,0.85
6,3000,Cryptanalysis of a homomorphic public-key cryptosystem over a finite group.,2010181278,journals/jmc/ChoiBW07,"(49, '-', 23)",117288.7003827095,Match,0.020601511001586914,0.027288198471069336,0.048777103424072266,0.4,0.85
6,3000,Submatrix localization via message passing.,1935122382,journals/corr/HajekWX15c,"(24, '-', 12)",117288.7003827095,Match,0.007408857345581055,0.010196924209594727,0.01795029640197754,0.4,0.85
6,3000,An energy-efficient clustering algorithm for wireless sensor networks.,2060825372,conf/icca/YangLW13,"(28, '-', 29)",117288.7003827095,Match,0.022306203842163086,0.02311849594116211,0.046098947525024414,0.4,0.85
6,3000,The FCC's universal service rules (abstract): for schools and libraries.,2060827923,conf/ACMpolicy/Lewis98,"(38, '-', 12)",117288.7003827095,Match,0.018558502197265625,0.0269622802734375,0.04633808135986328,0.4,0.85
6,3000,GA-facilitated KNN classifier optimization with varying similarity measures.,2010199950,conf/cec/PetersonDR05,"(33, '-', 12)",117288.7003827095,Match,0.02077484130859375,0.03091573715209961,0.05266857147216797,0.4,0.85
6,3000,On throughput capacity for a class of buffer-limited MANETs.,1935297710,journals/corr/LiuSXLJ15,"(30, '-', 14)",117288.7003827095,Match,0.020418643951416016,0.024623394012451172,0.04580092430114746,0.4,0.85
6,3000,Stability compensation of a mobile manipulator by manipulatorPaper motion: feasibility and planning.,1935300939,journals/ar/HuangTS98,"(54, '-', 19)",117288.7003827095,Match,0.02538323402404785,0.03228878974914551,0.058628082275390625,0.4,0.85
6,3000,Editorial: Special issue on space robotics.,2060836337,journals/jfr/SzafirSW20,"(23, '-', 17)",117288.7003827095,Match,0.018713712692260742,0.0280148983001709,0.04757094383239746,0.4,0.85
6,3000,Simultaneity Is Harder than Agreement,2010212712,journals/iandc/CoanD91,"(16, '-', 11)",117288.7003827095,Match,0.007315158843994141,0.0068624019622802734,0.014455080032348633,0.4,0.85
6,3000,Fast flooding over Manhattan.,2060856861,conf/podc/ClementiMS10,"(14, '-', 9)",117288.7003827095,Match,0.00436091423034668,0.005393028259277344,0.009959936141967773,0.4,0.85
6,3000,Comparison of methods for developing dynamic reduced models for design optimization.,1935547175,conf/cec/RasheedNV02,"(43, '-', 16)",117288.7003827095,Match,0.032145023345947266,0.04178357124328613,0.07516264915466309,0.4,0.85
6,3000,"CSCW, groupware and workflow: experiences, state of art, and future trends.",202766293,conf/chi/PoltrockG98,"(40, '-', 40)",117288.7003827095,Match,0.027141571044921875,0.04106020927429199,0.06943678855895996,0.4,0.85
6,3000,Gaze-enhanced scrolling techniques.,2010227105,conf/uist/KumarW07,"(15, '-', 9)",117288.7003827095,Match,0.009505748748779297,0.012740850448608398,0.022701025009155273,0.4,0.85
